Location Type,Item ID,Original Text,Entity Type,Start Offset,End Offset,Review (TP/FP/FN)
Table_117_Row_0_Col_7_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_117_Row_0_Col_8_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_117_Row_0_Col_9_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_117_Row_0_Col_10_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_117_Row_0_Col_11_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_117_Row_0_Col_12_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_117_Row_1_Col_1_Para_0,0,"Tota 			l 
Due 
s",PERSON,0,17,TP
Table_117_Row_1_Col_1_Para_0,0,"o 
ns",ORG,30,35,TP
Table_117_Row_1_Col_3_Para_0,0,"Unp 
ai",LOCATION,0,7,TP
Table_117_Row_1_Col_6_Para_0,0,"Unp 
ai",LOCATION,0,7,TP
Table_117_Row_1_Col_7_Para_0,0,Tota,PERSON,0,4,TP
Table_117_Row_1_Col_7_Para_0,0,"o 
ns",ORG,28,33,TP
Table_117_Row_1_Col_9_Para_0,0,"Unp 
ai",LOCATION,0,7,TP
Table_117_Row_1_Col_10_Para_0,0,"Tota 			l 
Due 
s",PERSON,0,17,TP
Table_117_Row_1_Col_10_Para_0,0,"o 
ns",ORG,30,35,TP
Table_117_Row_1_Col_12_Para_0,0,"Unp 
ai",LOCATION,0,7,TP
Table_117_Row_3_Col_0_Para_0,0,Services Tax&,ORG,12,25,TP
Table_121_Row_0_Col_1_Para_0,0,Three-month,DATE_TIME,0,11,TP
Table_121_Row_0_Col_1_Para_0,0,"June 30, 2025",DATE,26,39,TP
Table_121_Row_0_Col_2_Para_0,0,Fiscal 2025,DATE_TIME,0,11,TP
Table_121_Row_0_Col_3_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_121_Row_0_Col_4_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_121_Row_1_Col_0_Para_0,0,₹,ORG,21,22,TP
Table_123_Row_0_Col_1_Para_0,0,Three-month,DATE_TIME,0,11,TP
Table_123_Row_0_Col_1_Para_0,0,"June 30, 2025",DATE,27,40,TP
Table_123_Row_1_Col_1_Para_0,0,Three-month,DATE_TIME,0,11,TP
Table_123_Row_1_Col_1_Para_0,0,"June 30, 2025",DATE,27,40,TP
Table_123_Row_1_Col_2_Para_0,0,"March 31, 2025",DATE,0,14,TP
Table_123_Row_1_Col_3_Para_0,0,"March 31, 2024",DATE,0,14,TP
Table_123_Row_1_Col_4_Para_0,0,"March 31, 2023",DATE,0,14,TP
Table_123_Row_6_Col_4_Para_0,0,"10,494.60",DATE_TIME,0,9,TP
Table_127_Row_0_Col_3_Para_0,0,Facilities/ Instrument,ORG,0,22,TP
Table_127_Row_1_Col_0_Para_0,0,"December 10, 2024",DATE,0,17,TP
Table_127_Row_1_Col_3_Para_0,0,Long Term Bank Facilities,ORG,0,25,TP
Table_127_Row_2_Col_0_Para_0,0,"December 10, 2024",DATE,0,17,TP
Table_127_Row_3_Col_0_Para_0,0,"December 10, 2024",DATE,0,17,TP
Table_127_Row_3_Col_2_Para_0,0,N.A.,ORG,0,4,TP
Table_127_Row_4_Col_0_Para_0,0,"December 18, 2023",DATE,0,17,TP
Table_127_Row_4_Col_3_Para_0,0,Long Term Bank Facilities,ORG,0,25,TP
Table_127_Row_5_Col_0_Para_0,0,"December 18, 2023",DATE,0,17,TP
Table_127_Row_6_Col_0_Para_0,0,"December 18, 2023",DATE,0,17,TP
Table_127_Row_6_Col_2_Para_0,0,N.A.,ORG,0,4,TP
Table_127_Row_7_Col_0_Para_0,0,"December 18, 2023",DATE,0,17,TP
Table_127_Row_7_Col_2_Para_0,0,N.A.,ORG,0,4,TP
Table_127_Row_8_Col_0_Para_0,0,"November 30, 2022",DATE,0,17,TP
Table_127_Row_8_Col_3_Para_0,0,Long Term Bank Facilities,ORG,0,25,TP
Table_127_Row_9_Col_0_Para_0,0,"November 30, 2022",DATE,0,17,TP
Table_127_Row_10_Col_0_Para_0,0,"November 30, 2022",DATE,0,17,TP
Table_127_Row_11_Col_0_Para_0,0,"November 30, 2022",DATE,0,17,TP
Table_127_Row_11_Col_2_Para_0,0,N.A.,ORG,0,4,TP
Table_128_Row_0_Col_0_Para_0,0,"December 10, 2024",DATE,104,121,TP
Table_128_Row_0_Col_0_Para_0,0,"the last three-month period ended June 30, 2025",DATE_TIME,193,240,TP
Table_128_Row_0_Col_0_Para_0,0,Fiscals 2025,LOCATION,244,256,TP
Table_128_Row_0_Col_0_Para_0,0,2024,DATE_TIME,258,262,TP
Table_128_Row_0_Col_0_Para_0,0,2023,DATE_TIME,267,271,TP
Table_130_Row_0_Col_1_Para_0,0,Corporate Office,ORG,45,61,TP
Table_131_Row_0_Col_1_Para_0,0,the Objects of the Offer,ORG,85,109,TP
Table_132_Row_0_Col_1_Para_0,0,the Net Proceeds,ORG,13,29,TP
Table_134_Row_0_Col_1_Para_0,0,Individual Promoters,ORG,17,37,TP
Table_135_Row_0_Col_1_Para_0,0,Three-month,DATE_TIME,0,11,TP
Table_135_Row_0_Col_1_Para_0,0,"June 30, 2025",DATE,25,38,TP
Table_135_Row_0_Col_2_Para_0,0,Fiscal 2025,DATE_TIME,0,11,TP
Table_135_Row_0_Col_3_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_135_Row_0_Col_4_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_136_Row_0_Col_1_Para_0,0,Three-month,DATE_TIME,0,11,TP
Table_136_Row_0_Col_1_Para_0,0,"June 30, 2025",DATE,25,38,TP
Table_136_Row_0_Col_2_Para_0,0,Fiscal 2025,DATE_TIME,0,11,TP
Table_136_Row_0_Col_3_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_136_Row_0_Col_4_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_139_Row_0_Col_0_Para_0,0,Three-month,DATE_TIME,0,11,TP
Table_139_Row_0_Col_0_Para_0,0,"June 30, 2025",DATE,25,38,TP
Table_139_Row_0_Col_1_Para_0,0,Three-month,DATE_TIME,0,11,TP
Table_139_Row_0_Col_1_Para_0,0,"June 30, 2025",DATE,25,38,TP
Table_139_Row_0_Col_2_Para_0,0,Fiscal 2025,DATE_TIME,0,11,TP
Table_139_Row_0_Col_3_Para_0,0,Fiscal 2025,DATE_TIME,0,11,TP
Table_139_Row_0_Col_4_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_139_Row_0_Col_5_Para_0,0,Fiscal 2024,DATE_TIME,0,11,TP
Table_139_Row_0_Col_6_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_139_Row_0_Col_7_Para_0,0,Fiscal 2023,DATE_TIME,0,11,TP
Table_139_Row_1_Col_0_Para_1,1,₹i n million,ORG,2,14,TP
Table_139_Row_1_Col_1_Para_0,0,Percenta,LOCATION,0,8,TP
Table_139_Row_1_Col_2_Para_0,0,Governme,PERSON,0,8,TP
Table_139_Row_1_Col_2_Para_1,1,₹,ORG,9,10,TP
Table_139_Row_1_Col_3_Para_0,0,Operations,ORG,28,38,TP
Table_139_Row_1_Col_4_Para_0,0,Governme,PERSON,0,8,TP
Table_139_Row_1_Col_4_Para_1,1,₹,ORG,9,10,TP
Table_139_Row_1_Col_5_Para_0,0,Operations,ORG,28,38,TP
Table_139_Row_1_Col_6_Para_0,0,Governme,PERSON,0,8,TP
Table_139_Row_1_Col_6_Para_1,1,₹,ORG,9,10,TP
Table_139_Row_1_Col_7_Para_0,0,Operations,ORG,28,38,TP
Table_140_Row_0_Col_0_Para_0,0,"the Government of India through Ministry of Commerce and Industry, Department",ORG,499,576,TP
Table_140_Row_0_Col_0_Para_1,1,Commerce,ORG,0,8,TP
Table_140_Row_0_Col_0_Para_1,1,Directorate General of Foreign Trade,ORG,10,46,TP
Table_140_Row_0_Col_0_Para_1,1,"March 20, 2025",DATE,79,93,TP
Table_143_Row_0_Col_1_Para_0,0,₹,LOCATION,25,26,TP
Table_143_Row_1_Col_0_Para_0,0,three-month,DATE_TIME,6,17,TP
Table_143_Row_1_Col_0_Para_0,0,"June 30, 2025",DATE,31,44,TP
Table_143_Row_2_Col_0_Para_0,0,financial year ended March 31,DATE_TIME,6,35,TP
Table_143_Row_2_Col_0_Para_0,0,2025,DATE_TIME,37,41,TP
Table_143_Row_3_Col_0_Para_0,0,"financial year ended March 31, 2024",DATE_TIME,6,41,TP
Table_143_Row_4_Col_0_Para_0,0,financial year ended March 31,DATE_TIME,6,35,TP
Table_143_Row_4_Col_0_Para_0,0,2023,DATE_TIME,37,41,TP
Table_145_Row_0_Col_1_Para_0,0,"June 30, 2025",DATE,13,26,TP
Table_149_Row_0_Col_1_Para_0,0,our Promoter Group,ORG,29,47,TP
Table_149_Row_0_Col_1_Para_0,0,Offer,ORG,122,127,TP
Table_154_Row_0_Col_0_Para_0,0,49,DATE_TIME,0,2,TP
Table_154_Row_0_Col_1_Para_0,0,the Offer for Sale,ORG,47,65,TP
Table_154_Row_0_Col_1_Para_0,0,the Offer for Sale,ORG,132,150,TP
Table_155_Row_5_Col_0_Para_0,0,QIB,ORG,3,6,TP
Table_155_Row_5_Col_1_Para_0,0,₹,ORG,75,76,TP
Table_155_Row_13_Col_0_Para_0,0,Non-Institutional Portion(4)(5,ORG,3,33,TP
Table_155_Row_13_Col_1_Para_0,0,₹,ORG,75,76,TP
Table_155_Row_18_Col_0_Para_0,0,C) Retail Portion(4)(5,ORG,0,22,TP
Table_155_Row_18_Col_1_Para_0,0,₹,ORG,75,76,TP
Table_155_Row_20_Col_0_Para_0,0,post-Offer Equity,ORG,9,26,TP
Table_155_Row_24_Col_0_Para_0,0,Offer,ORG,27,32,TP
Table_155_Row_24_Col_1_Para_0,0,the Net Proceeds,ORG,72,88,TP
Table_155_Row_24_Col_1_Para_0,0,the Offer for Sale,ORG,150,168,TP
Table_156_Row_0_Col_1_Para_0,0,the Offer Price,ORG,35,50,TP
Table_156_Row_1_Col_1_Para_0,0,Offer,ORG,4,9,TP
Table_156_Row_1_Col_1_Para_0,0,Board,ORG,71,76,TP
Table_156_Row_1_Col_1_Para_0,0,"May 6, 2025",DATE,83,94,TP
Table_156_Row_1_Col_1_Para_0,0,The Fresh Issue,ORG,96,111,TP
Table_156_Row_1_Col_2_Para_0,0,Offer,ORG,4,9,TP
Table_156_Row_1_Col_2_Para_0,0,Board,ORG,71,76,TP
Table_156_Row_1_Col_2_Para_0,0,"May 6, 2025",DATE,83,94,TP
Table_156_Row_1_Col_2_Para_0,0,The Fresh Issue,ORG,96,111,TP
Table_157_Row_0_Col_1_Para_0,0,the Offer for Sale,ORG,87,105,TP
Table_158_Row_0_Col_2_Para_0,0,Maximum,ORG,0,7,TP
Table_158_Row_0_Col_2_Para_0,0,the Offer for Sale,ORG,44,62,TP
Table_158_Row_0_Col_3_Para_0,0,Offer for Sale,ORG,20,34,TP
Table_158_Row_1_Col_1_Para_0,0,Kushal Subbayya Hegde,ORG,0,21,TP
Table_158_Row_1_Col_4_Para_0,0,"December 6, 2025",DATE,0,16,TP
Table_158_Row_2_Col_1_Para_0,0,Pushpa Kushal Hegde,PERSON,0,19,TP
Table_158_Row_2_Col_4_Para_0,0,"December 6, 2025",DATE,0,16,TP
Table_158_Row_3_Col_1_Para_0,0,Rajesh Kushal Hegde,PERSON,0,19,TP
Table_158_Row_3_Col_4_Para_0,0,"December 6, 2025",DATE,0,16,TP
Table_158_Row_4_Col_1_Para_0,0,Rohit Kushal Hegde,PERSON,0,18,TP
Table_158_Row_4_Col_4_Para_0,0,"December 6, 2025",DATE,0,16,TP
Table_159_Row_0_Col_1_Para_0,0,the Promoter Selling Shareholders,ORG,92,125,TP
Table_160_Row_0_Col_0_Para_0,0,Registered Office of our Company,ORG,0,32,TP
Table_161_Row_1_Col_0_Para_0,0,Kushal Subbayya Hegde,ORG,0,21,TP
Table_161_Row_1_Col_3_Para_0,0,104,ORG,12,15,TP
Table_161_Row_1_Col_3_Para_0,0,Pushpakamal,ORG,17,28,TP
Table_161_Row_1_Col_3_Para_0,0,Deccan Gymkhana Society,ORG,30,53,TP
Table_161_Row_1_Col_3_Para_0,0,PYC,ORG,89,92,TP
Table_161_Row_1_Col_3_Para_0,0,Deccan Gymkhana,ORG,111,126,TP
Table_161_Row_1_Col_3_Para_0,0,Pune,LOCATION,128,132,TP
Table_161_Row_1_Col_3_Para_0,0,411 004,POSTAL_CODE,135,142,TP
Table_161_Row_1_Col_3_Para_0,0,India,LOCATION,156,161,TP
Table_161_Row_2_Col_0_Para_0,0,Rajesh Kushal Hegde,PERSON,0,19,TP
Table_161_Row_2_Col_2_Para_0,0,0011419 3,DATE_TIME,0,9,TP
Table_161_Row_2_Col_3_Para_0,0,Buena Monte,ORG,3,14,TP
Table_161_Row_2_Col_3_Para_0,0,NCL,ORG,16,19,TP
Table_161_Row_2_Col_3_Para_0,0,Panchvati,LOCATION,50,59,TP
Table_161_Row_2_Col_3_Para_0,0,Pashan,LOCATION,61,67,TP
Table_161_Row_2_Col_3_Para_0,0,Pune,LOCATION,69,73,TP
Table_161_Row_2_Col_3_Para_0,0,411 008,POSTAL_CODE,76,83,TP
Table_161_Row_2_Col_3_Para_0,0,Maharashtra,LOCATION,85,96,TP
Table_161_Row_2_Col_3_Para_0,0,India,LOCATION,98,103,TP
Table_161_Row_3_Col_0_Para_0,0,Rohit Kushal Hegde,PERSON,0,18,TP
Table_161_Row_3_Col_2_Para_0,0,0013492 6,DATE_TIME,0,9,TP
Table_161_Row_3_Col_3_Para_0,0,Pushpakamal Apartment,PERSON,0,21,TP
Table_161_Row_3_Col_3_Para_0,0,104,ORG,45,48,TP
Table_161_Row_3_Col_3_Para_0,0,Prabhat Road Lane,LOCATION,50,67,TP
Table_161_Row_3_Col_3_Para_0,0,Shivaji Nagar,PERSON,75,88,TP
Table_161_Row_3_Col_3_Para_0,0,Deccan Gymkhana,ORG,90,105,TP
Table_161_Row_3_Col_3_Para_0,0,Pune,LOCATION,107,111,TP
Table_161_Row_3_Col_3_Para_0,0,411 004,POSTAL_CODE,114,121,TP
Table_161_Row_3_Col_3_Para_0,0,Maharashtra,LOCATION,123,134,TP
Table_161_Row_3_Col_3_Para_0,0,India,LOCATION,136,141,TP
Table_161_Row_4_Col_0_Para_0,0,Rakhi Girija,PERSON,0,12,TP
Table_161_Row_4_Col_3_Para_0,0,104,ORG,12,15,TP
Table_161_Row_4_Col_3_Para_0,0,Pushpakamal,ORG,17,28,TP
Table_161_Row_4_Col_3_Para_0,0,Deccan Gymkhana Society,ORG,30,53,TP
Table_161_Row_4_Col_3_Para_0,0,PYC,ORG,89,92,TP
Table_161_Row_4_Col_3_Para_0,0,Erandawane,PERSON,111,121,TP
Table_161_Row_4_Col_3_Para_0,0,Deccan Gymkhana,ORG,123,138,TP
Table_161_Row_4_Col_3_Para_0,0,Pune,LOCATION,140,144,TP
Table_161_Row_4_Col_3_Para_0,0,411 004,POSTAL_CODE,147,154,TP
Table_161_Row_4_Col_3_Para_0,0,India,LOCATION,168,173,TP
Table_161_Row_5_Col_0_Para_0,0,Dinesh Hirachand Munot,PERSON,0,22,TP
Table_161_Row_5_Col_2_Para_0,0,0004980 1,DATE_TIME,0,9,TP
Table_161_Row_5_Col_3_Para_0,0,Pratik Bunglow,ORG,0,14,TP
Table_161_Row_5_Col_3_Para_0,0,Senapati Bapat Road,ORG,16,35,TP
Table_161_Row_5_Col_3_Para_0,0,Sahara Hotel,LOCATION,44,56,TP
Table_161_Row_5_Col_3_Para_0,0,Shivajinagar,LOCATION,58,70,TP
Table_161_Row_5_Col_3_Para_0,0,Model Colony,LOCATION,72,84,TP
Table_161_Row_5_Col_3_Para_0,0,Pune,LOCATION,86,90,TP
Table_161_Row_5_Col_3_Para_0,0,411 016,POSTAL_CODE,93,100,TP
Table_161_Row_5_Col_3_Para_0,0,Maharashtra,LOCATION,102,113,TP
Table_161_Row_5_Col_3_Para_0,0,India,LOCATION,115,120,TP
Table_161_Row_6_Col_0_Para_0,0,Ajay Shriram Patil,PERSON,0,18,TP
Table_161_Row_6_Col_2_Para_0,0,0121700,DATE_TIME,0,7,TP
Table_161_Row_6_Col_3_Para_0,0,Gopalkrupa Apartment,PERSON,5,25,TP
Table_161_Row_6_Col_3_Para_0,0,Bhonde,LOCATION,27,33,TP
Table_161_Row_6_Col_3_Para_0,0,Prabhat Road,LOCATION,42,54,TP
Table_161_Row_6_Col_3_Para_0,0,Erandawane,LOCATION,56,66,TP
Table_161_Row_6_Col_3_Para_0,0,Pune,LOCATION,68,72,TP
Table_161_Row_6_Col_3_Para_0,0,411 004,POSTAL_CODE,75,82,TP
Table_161_Row_6_Col_3_Para_0,0,Maharashtra,LOCATION,84,95,TP
Table_161_Row_6_Col_3_Para_0,0,India,LOCATION,97,102,TP
Table_161_Row_7_Col_0_Para_0,0,Ram Kumar Tiwari,PERSON,0,16,TP
Table_161_Row_7_Col_2_Para_0,0,1093895 8,DATE_TIME,0,9,TP
Table_161_Row_7_Col_3_Para_0,0,"A-259, JK Road, Minal Residency, Huzur, Govindpura",ORG,0,50,TP
Table_161_Row_7_Col_3_Para_0,0,Bhopal,LOCATION,52,58,TP
Table_161_Row_7_Col_3_Para_0,0,462 023,POSTAL_CODE,61,68,TP
Table_161_Row_7_Col_3_Para_0,0,Madhya Pradesh,LOCATION,70,84,TP
Table_161_Row_7_Col_3_Para_0,0,India,LOCATION,86,91,TP
Table_161_Row_8_Col_0_Para_0,0,Indu Jacob,PERSON,0,10,TP
Table_161_Row_8_Col_2_Para_0,0,0529308 100,PHONE_NUMBER,0,11,TP
Table_161_Row_8_Col_3_Para_0,0,A29,ORG,0,3,TP
Table_161_Row_8_Col_3_Para_0,0,Abhimanshree Society,ORG,5,25,TP
Table_161_Row_8_Col_3_Para_0,0,Pune,LOCATION,40,44,TP
Table_161_Row_8_Col_3_Para_0,0,411 008,POSTAL_CODE,47,54,TP
Table_161_Row_8_Col_3_Para_0,0,Maharashtra,LOCATION,56,67,TP
Table_161_Row_8_Col_3_Para_0,0,India,LOCATION,69,74,TP
Table_162_Row_0_Col_0_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_0_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_0_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_0_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_0_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_0_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_0_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_0_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_1_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_1_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_1_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_1_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_1_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_1_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_1_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_1_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_2_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_2_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_2_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_2_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_2_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_2_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_2_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_2_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_3_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_3_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_3_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_3_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_3_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_3_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_3_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_3_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_4_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_4_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_4_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_4_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_4_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_4_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_4_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_4_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_5_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_5_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_5_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_5_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_5_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_5_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_5_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_5_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_6_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_6_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_6_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_6_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_6_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_6_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_6_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_6_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_7_Para_0,0,Nuvama Wealth Management Limited,ORG,0,32,TP
Table_162_Row_0_Col_7_Para_0,0,"Wing A, Building No.",ORG,42,62,TP
Table_162_Row_0_Col_7_Para_0,0,Bandra Kurla Complex Bandra East,LOCATION,86,118,TP
Table_162_Row_0_Col_7_Para_0,0,Mumbai,LOCATION,120,126,TP
Table_162_Row_0_Col_7_Para_0,0,400 051,POSTAL_CODE,129,136,TP
Table_162_Row_0_Col_7_Para_0,0,Maharashtra,LOCATION,138,149,TP
Table_162_Row_0_Col_7_Para_0,0,India,LOCATION,151,156,TP
Table_162_Row_0_Col_7_Para_0,0,4 0 0 9 4 4 0 0,PHONE_NUMBER,177,192,TP
Table_162_Row_0_Col_8_Para_0,0,ICICI Securities Limited ICICI,ORG,0,30,TP
Table_162_Row_0_Col_8_Para_0,0,Venture House,ORG,32,45,TP
Table_162_Row_0_Col_8_Para_0,0,Marg Prabhadevi,PERSON,65,80,TP
Table_162_Row_0_Col_8_Para_0,0,Mumbai,LOCATION,82,88,TP
Table_162_Row_0_Col_8_Para_0,0,Maharashtra,LOCATION,100,111,TP
Table_162_Row_0_Col_8_Para_0,0,India,LOCATION,113,118,TP
Table_162_Row_0_Col_8_Para_0,0,+91 22 6807 7100,PHONE_NUMBER,131,147,TP
Table_162_Row_0_Col_8_Para_0,0,Kishan Rastogi,PERSON,197,211,TP
Table_162_Row_0_Col_8_Para_0,0,000011179,PHONE_NUMBER,252,261,TP
Table_162_Row_1_Col_8_Para_0,0,ICICI Securities Limited ICICI,ORG,0,30,TP
Table_162_Row_1_Col_8_Para_0,0,Venture House,ORG,32,45,TP
Table_162_Row_1_Col_8_Para_0,0,Marg Prabhadevi,PERSON,65,80,TP
Table_162_Row_1_Col_8_Para_0,0,Mumbai,LOCATION,82,88,TP
Table_162_Row_1_Col_8_Para_0,0,Maharashtra,LOCATION,100,111,TP
Table_162_Row_1_Col_8_Para_0,0,India,LOCATION,113,118,TP
Table_162_Row_1_Col_8_Para_0,0,+91 22 6807 7100,PHONE_NUMBER,131,147,TP
Table_162_Row_1_Col_8_Para_0,0,Kishan Rastogi,PERSON,197,211,TP
Table_162_Row_1_Col_8_Para_0,0,000011179,PHONE_NUMBER,252,261,TP
Table_162_Row_2_Col_0_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_0_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_1_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_1_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_2_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_2_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_3_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_3_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_4_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_4_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_5_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_5_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_6_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_6_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_7_Para_0,0,Sarkar SEBI,ORG,38,49,TP
Table_162_Row_2_Col_7_Para_0,0,000013004,PHONE_NUMBER,71,80,TP
Table_162_Row_2_Col_8_Para_0,0,ICICI Securities Limited ICICI,ORG,0,30,TP
Table_162_Row_2_Col_8_Para_0,0,Venture House,ORG,32,45,TP
Table_162_Row_2_Col_8_Para_0,0,Marg Prabhadevi,PERSON,65,80,TP
Table_162_Row_2_Col_8_Para_0,0,Mumbai,LOCATION,82,88,TP
Table_162_Row_2_Col_8_Para_0,0,Maharashtra,LOCATION,100,111,TP
Table_162_Row_2_Col_8_Para_0,0,India,LOCATION,113,118,TP
Table_162_Row_2_Col_8_Para_0,0,+91 22 6807 7100,PHONE_NUMBER,131,147,TP
Table_162_Row_2_Col_8_Para_0,0,Kishan Rastogi,PERSON,197,211,TP
Table_162_Row_2_Col_8_Para_0,0,000011179,PHONE_NUMBER,252,261,TP
Table_163_Row_1_Col_1_Para_0,0,Company,ORG,21,28,TP
